date,year,month,day,rainfall_mm
1933-08-05,1933,8,5,0.05089265039524565
1933-08-06,1933,8,6,2.5917147280753667
1933-08-07,1933,8,7,9.869805057790323
1933-08-08,1933,8,8,20.298852497059716
1933-08-09,1933,8,9,16.131350049124244
1933-08-10,1933,8,10,6.1965709219294
1933-08-11,1933,8,11,4.832948988552083
1933-08-12,1933,8,12,8.653101923715985
1933-08-13,1933,8,13,18.76100179216675
1933-08-14,1933,8,14,36.72530354090594
1933-08-15,1933,8,15,2.2764993517166916
1933-08-16,1933,8,16,31.475582441360338
1933-08-17,1933,8,17,3.4715469954954488
1933-08-18,1933,8,18,1.8381210452456214
1933-08-19,1933,8,19,2.4565244969201525
1933-08-20,1933,8,20,26.574019952561542
1933-08-21,1933,8,21,28.630684903201033
1933-08-22,1933,8,22,20.753640970186424
1933-08-23,1933,8,23,8.494289934949194
1933-08-24,1933,8,24,24.55323304224015
1933-08-25,1933,8,25,30.239150473814803
1933-08-26,1933,8,26,0.32663971435160405
1933-08-27,1933,8,27,18.482086531136652
1933-08-28,1933,8,28,3.9541048713231457
1933-08-29,1933,8,29,8.440176215735521
1933-08-30,1933,8,30,10.36150314012622
1933-08-31,1933,8,31,0.39688732048849923
1933-09-01,1933,9,1,9.907719750436
1933-09-02,1933,9,2,4.320091842774789
1933-09-03,1933,9,3,29.66564253473414
1933-09-04,1933,9,4,5.091562392393902
1933-09-05,1933,9,5,70.43646365860371
1933-09-06,1933,9,6,1.857721566868024
1933-09-07,1933,9,7,2.3520586686757934
1933-09-08,1933,9,8,17.59004081412865
1933-09-09,1933,9,9,4.205695568004088
1933-09-10,1933,9,10,22.37105187200282
1933-09-11,1933,9,11,10.310610124965285
1933-09-12,1933,9,12,3.2411389926965484
1933-09-13,1933,9,13,27.091840363772278
1933-09-14,1933,9,14,9.408857673868772
1933-09-15,1933,9,15,1.0386879418556312
1933-09-16,1933,9,16,0.5798872819150315
1933-09-17,1933,9,17,11.836161004989009
1933-09-18,1933,9,18,0.8221872372036805
1933-09-19,1933,9,19,1.2525281506551764
1933-09-20,1933,9,20,2.8741287947644714
1933-09-21,1933,9,21,8.009392782908053
1933-09-22,1933,9,22,9.916832494315075
1933-09-23,1933,9,23,1.1022728492970266
1933-09-24,1933,9,24,0.04880941257638651
1933-09-25,1933,9,25,10.692763445260688
1933-09-26,1933,9,26,83.55457909461576
1933-09-27,1933,9,27,16.443397749512613
1933-09-28,1933,9,28,24.014535333560627
1933-09-29,1933,9,29,4.61502833049149
1933-09-30,1933,9,30,14.890259995497725
1933-10-01,1933,10,1,0.2544620769289073
1933-10-02,1933,10,2,0.44158563365808734
1933-10-03,1933,10,3,0.8404452185067887
1933-10-04,1933,10,4,0.11920527709079343
1933-10-05,1933,10,5,0.7250791501572427
1933-10-06,1933,10,6,0.4376903333387333
1933-10-07,1933,10,7,0.9328137438034855
1933-10-08,1933,10,8,0.3867722480868687
1933-10-09,1933,10,9,0.6282728617739942
1933-10-10,1933,10,10,0.6418146691486684
1933-10-11,1933,10,11,0.008201982705946045
1933-10-12,1933,10,12,0.6044847773116512
1933-10-13,1933,10,13,0.41668074867072524
1933-10-14,1933,10,14,0.36246602084806623
1933-10-15,1933,10,15,0.0181867859119582
1933-10-16,1933,10,16,0.20803005300237282
1933-10-17,1933,10,17,0.897620016433847
1933-10-18,1933,10,18,0.06401670555510286
1933-10-19,1933,10,19,0.21079125630946915
1933-10-20,1933,10,20,1.1473545036114483
1933-10-21,1933,10,21,0.740999755973156
1933-10-22,1933,10,22,0.29159810463048075
1933-10-23,1933,10,23,0.540156095459467
1933-10-24,1933,10,24,0.11642559826285909
1933-10-25,1933,10,25,0.13762223731610837
1933-10-26,1933,10,26,0.11172270845086564
1933-10-27,1933,10,27,0.8013516945031107
1933-10-28,1933,10,28,0.856079812872101
1933-10-29,1933,10,29,0.0636376076249512
1933-10-30,1933,10,30,0.2152126747148205
1933-10-31,1933,10,31,0.250423269477803
1933-11-01,1933,11,1,0.06266552340783026
1933-11-02,1933,11,2,1.1664488159404556
1933-11-03,1933,11,3,0.38250243466220835
1933-11-04,1933,11,4,0.04885798603231996
1933-11-05,1933,11,5,0.40445918685791815
1933-11-06,1933,11,6,1.2399987713625498
1933-11-07,1933,11,7,0.5506990777926865
1933-11-08,1933,11,8,1.5774948530844866
1933-11-09,1933,11,9,1.3393618177988866
1933-11-10,1933,11,10,0.8357459789474979
1933-11-11,1933,11,11,1.096422866726565
1933-11-12,1933,11,12,0.4750366486650121
1933-11-13,1933,11,13,0.08306918473471511
1933-11-14,1933,11,14,0.5041345055867663
1933-11-15,1933,11,15,1.2219215894610613
1933-11-16,1933,11,16,0.4130410052063377
1933-11-17,1933,11,17,0.34935975741344805
1933-11-18,1933,11,18,0.9730740274951142
1933-11-19,1933,11,19,0.27885592393812186
1933-11-20,1933,11,20,0.4310672734857054
1933-11-21,1933,11,21,0.11979554611963164
1933-11-22,1933,11,22,0.13881706027298216
1933-11-23,1933,11,23,0.18941617659401605
1933-11-24,1933,11,24,0.07377750576099404
1933-11-25,1933,11,25,0.09815837574870148
1933-11-26,1933,11,26,0.01715485986964971
1933-11-27,1933,11,27,2.330895065428609
1933-11-28,1933,11,28,1.3320387817303632
1933-11-29,1933,11,29,1.5750197508662658
1933-11-30,1933,11,30,0.5446506238399769
1933-12-01,1933,12,1,1.1683186796797784
1933-12-02,1933,12,2,0.20003981197752846
1933-12-03,1933,12,3,0.355004575746924
1933-12-04,1933,12,4,0.4890320953710056
1933-12-05,1933,12,5,0.4589048415603008
1933-12-06,1933,12,6,0.1060479112625733
1933-12-07,1933,12,7,0.9503978694064446
1933-12-08,1933,12,8,0.5727404880858193
1933-12-09,1933,12,9,0.601392359925297
1933-12-10,1933,12,10,0.5353068730147095
1933-12-11,1933,12,11,1.127577032100098
1933-12-12,1933,12,12,0.1770629846864412
1933-12-13,1933,12,13,0.08778859231159886
1933-12-14,1933,12,14,0.0476965315660348
1933-12-15,1933,12,15,0.3688169866958875
1933-12-16,1933,12,16,1.9707592697192864
1933-12-17,1933,12,17,0.316093179627945
1933-12-18,1933,12,18,0.174113067029602
1933-12-19,1933,12,19,0.0807299623113436
1933-12-20,1933,12,20,1.7593094671801768
1933-12-21,1933,12,21,0.030203515035711163
1933-12-22,1933,12,22,0.40684202740073827
1933-12-23,1933,12,23,0.27007645437554
1933-12-24,1933,12,24,0.06421072584147121
1933-12-25,1933,12,25,0.4414417291048458
1933-12-26,1933,12,26,0.054643114097624707
1933-12-27,1933,12,27,0.6440668046126589
1933-12-28,1933,12,28,0.5792172425741134
1933-12-29,1933,12,29,0.0383596463466868
1933-12-30,1933,12,30,1.0604153059429908
1933-12-31,1933,12,31,1.6516572689185725
1934-01-01,1934,1,1,0.08419575009719238
1934-01-02,1934,1,2,0.13569762516583744
1934-01-03,1934,1,3,0.6083198142465347
1934-01-04,1934,1,4,0.2076036013723891
1934-01-05,1934,1,5,0.3387859992778139
1934-01-06,1934,1,6,1.5944538246324544
1934-01-07,1934,1,7,0.3223199090604379
1934-01-08,1934,1,8,0.4336722869715517
1934-01-09,1934,1,9,0.06571143302062413
1934-01-10,1934,1,10,0.5902945376564322
1934-01-11,1934,1,11,1.0236398959871986
1934-01-12,1934,1,12,0.05046504872581263
1934-01-13,1934,1,13,0.3183159385539779
1934-01-14,1934,1,14,0.6968148329135877
1934-01-15,1934,1,15,1.247538166309502
1934-01-16,1934,1,16,0.5826383740169265
1934-01-17,1934,1,17,0.2395173215164311
1934-01-18,1934,1,18,0.5919617753704836
1934-01-19,1934,1,19,0.5610501336569138
1934-01-20,1934,1,20,0.3326539589741926
1934-01-21,1934,1,21,0.03780671070251303
1934-01-22,1934,1,22,0.10885634806479344
1934-01-23,1934,1,23,0.2614276241325473
1934-01-24,1934,1,24,0.09413735796618893
1934-01-25,1934,1,25,0.21168049763613822
1934-01-26,1934,1,26,2.9000722956830587
1934-01-27,1934,1,27,0.04066087502910988
1934-01-28,1934,1,28,0.01532082695090034
1934-01-29,1934,1,29,0.04787593320861622
1934-01-30,1934,1,30,0.9072137069890477
1934-01-31,1934,1,31,0.1080260762719209
1934-02-01,1934,2,1,1.817013846309115
1934-02-02,1934,2,2,0.21506100216707041
1934-02-03,1934,2,3,1.0748930627945248
1934-02-04,1934,2,4,0.2697283949220049
1934-02-05,1934,2,5,0.3778939364996198
1934-02-06,1934,2,6,1.4620187086646
1934-02-07,1934,2,7,1.1903563429203274
1934-02-08,1934,2,8,0.16939351246581374
1934-02-09,1934,2,9,0.29095800502356123
1934-02-10,1934,2,10,0.12420386796019141
1934-02-11,1934,2,11,0.8309841472350856
1934-02-12,1934,2,12,1.0882391456041087
1934-02-13,1934,2,13,0.6811652457601592
1934-02-14,1934,2,14,1.4328801855243223
1934-02-15,1934,2,15,0.49669670606797994
1934-02-16,1934,2,16,0.41031005403539395
1934-02-17,1934,2,17,0.5911743840774376
1934-02-18,1934,2,18,0.6932495478612136
1934-02-19,1934,2,19,0.39656465586482553
1934-02-20,1934,2,20,0.09939915626163752
1934-02-21,1934,2,21,0.21601437317031563
1934-02-22,1934,2,22,0.7046780466070305
1934-02-23,1934,2,23,0.41677708257207774
1934-02-24,1934,2,24,0.228580239601823
1934-02-25,1934,2,25,0.03453537042567962
1934-02-26,1934,2,26,0.8069981763177004
1934-02-27,1934,2,27,0.1763150576444109
1934-02-28,1934,2,28,0.40553893693152937
1934-03-01,1934,3,1,0.12413384045499298
1934-03-02,1934,3,2,8.82264615037827
1934-03-03,1934,3,3,0.39875129617414073
1934-03-04,1934,3,4,1.302917101843554
1934-03-05,1934,3,5,9.76375856984554
1934-03-06,1934,3,6,6.99281359214547
1934-03-07,1934,3,7,9.174254641024342
1934-03-08,1934,3,8,1.8594331298789202
1934-03-09,1934,3,9,3.766101050840203
1934-03-10,1934,3,10,1.6723191289227535
1934-03-11,1934,3,11,2.13459871578183
1934-03-12,1934,3,12,0.5778485158144709
1934-03-13,1934,3,13,1.3821336325597777
1934-03-14,1934,3,14,6.813867526360282
1934-03-15,1934,3,15,0.732219801705529
1934-03-16,1934,3,16,0.14741110511875194
1934-03-17,1934,3,17,0.5873283431315119
1934-03-18,1934,3,18,0.44148918153239913
1934-03-19,1934,3,19,3.9707801866036085
1934-03-20,1934,3,20,3.1168310623744553
1934-03-21,1934,3,21,6.667550256640565
1934-03-22,1934,3,22,2.0133445690180345
1934-03-23,1934,3,23,0.9449993676096015
1934-03-24,1934,3,24,4.846192714816604
1934-03-25,1934,3,25,1.5228410666692231
1934-03-26,1934,3,26,2.645120424514951
1934-03-27,1934,3,27,0.5019963122878073
1934-03-28,1934,3,28,1.464622227197027
1934-03-29,1934,3,29,2.686354358867116
1934-03-30,1934,3,30,5.841301081014304
1934-03-31,1934,3,31,4.11138580498635
1934-04-01,1934,4,1,6.0849250071253005
1934-04-02,1934,4,2,1.8807931499814203
1934-04-03,1934,4,3,0.28049906977217187
1934-04-04,1934,4,4,6.977525429147082
1934-04-05,1934,4,5,4.73873913055948
1934-04-06,1934,4,6,7.498530190098001
1934-04-07,1934,4,7,0.2997806543593101
1934-04-08,1934,4,8,9.926000003335375
1934-04-09,1934,4,9,2.6045862200603427
1934-04-10,1934,4,10,1.2155776245006946
1934-04-11,1934,4,11,2.652164596900295
1934-04-12,1934,4,12,1.659080060637737
1934-04-13,1934,4,13,8.776867121149293
1934-04-14,1934,4,14,0.001851473903921643
1934-04-15,1934,4,15,3.232746472854249
1934-04-16,1934,4,16,1.4170317979265046
1934-04-17,1934,4,17,0.3061213898586317
1934-04-18,1934,4,18,3.8489720827660805
1934-04-19,1934,4,19,0.14725115523019658
1934-04-20,1934,4,20,3.1028540275538425
1934-04-21,1934,4,21,1.9232830881342595
1934-04-22,1934,4,22,3.2095453569918133
1934-04-23,1934,4,23,6.238432986640847
1934-04-24,1934,4,24,5.383925266520453
1934-04-25,1934,4,25,1.2838701595339623
1934-04-26,1934,4,26,3.8591025742263634
1934-04-27,1934,4,27,2.1541763873661397
1934-04-28,1934,4,28,0.9768997062990644
1934-04-29,1934,4,29,1.2614172086039315
1934-04-30,1934,4,30,0.8242582299711517
1934-05-01,1934,5,1,4.374754561645826
1934-05-02,1934,5,2,4.765361297414092
1934-05-03,1934,5,3,0.9180570482547032
1934-05-04,1934,5,4,1.0583042370750433
1934-05-05,1934,5,5,8.400234982644745
1934-05-06,1934,5,6,5.3872137677980545
1934-05-07,1934,5,7,3.868606141597716
1934-05-08,1934,5,8,6.008435724606411
1934-05-09,1934,5,9,0.8209492847144193
1934-05-10,1934,5,10,0.8060557237860789
1934-05-11,1934,5,11,1.198567446456385
1934-05-12,1934,5,12,0.2817387185173852
1934-05-13,1934,5,13,1.7132829279467654
1934-05-14,1934,5,14,2.0410395367145884
1934-05-15,1934,5,15,5.962063306389762
1934-05-16,1934,5,16,5.598849416443222
1934-05-17,1934,5,17,0.37750272194756473
1934-05-18,1934,5,18,5.506017282689713
1934-05-19,1934,5,19,1.5384960330195372
1934-05-20,1934,5,20,7.559234236653823
1934-05-21,1934,5,21,8.795994860477686
1934-05-22,1934,5,22,3.97746769373973
1934-05-23,1934,5,23,8.772230131766438
1934-05-24,1934,5,24,1.8140304676940637
1934-05-25,1934,5,25,6.514642257863009
1934-05-26,1934,5,26,3.486080974984873
1934-05-27,1934,5,27,2.8915609563803457
1934-05-28,1934,5,28,7.58451186777596
1934-05-29,1934,5,29,1.649289945762036
1934-05-30,1934,5,30,3.7845975858698386
1934-05-31,1934,5,31,6.156681607928026
1934-06-01,1934,6,1,3.507649939443068
1934-06-02,1934,6,2,2.3265347834618986
1934-06-03,1934,6,3,3.353793660531112
1934-06-04,1934,6,4,15.837459648054235
1934-06-05,1934,6,5,0.8474806472570089
1934-06-06,1934,6,6,0.7832495199231456
1934-06-07,1934,6,7,0.2532848398609549
1934-06-08,1934,6,8,0.7234123131431394
1934-06-09,1934,6,9,0.8825766862621226
1934-06-10,1934,6,10,1.6119282003658117
1934-06-11,1934,6,11,18.148294820460702
1934-06-12,1934,6,12,4.192092857330004
1934-06-13,1934,6,13,7.232672760724056
1934-06-14,1934,6,14,3.7201515325664936
1934-06-15,1934,6,15,7.681721114027082
1934-06-16,1934,6,16,0.7258367029024962
1934-06-17,1934,6,17,0.4164161463655459
1934-06-18,1934,6,18,16.48907079808516
1934-06-19,1934,6,19,4.934465163702798
1934-06-20,1934,6,20,9.310749213153336
1934-06-21,1934,6,21,9.10436175423984
1934-06-22,1934,6,22,1.0266317629927506
1934-06-23,1934,6,23,3.046851944257086
1934-06-24,1934,6,24,8.867764910074547
1934-06-25,1934,6,25,1.5367167973094196
1934-06-26,1934,6,26,32.03620407720353
1934-06-27,1934,6,27,23.931872347567406
1934-06-28,1934,6,28,128.9467895921685
1934-06-29,1934,6,29,6.168162263985588
1934-06-30,1934,6,30,5.243129846204574
1934-07-01,1934,7,1,3.756045336135908
1934-07-02,1934,7,2,8.582155939583476
1934-07-03,1934,7,3,15.731722280869864
1934-07-04,1934,7,4,15.399010194340025
1934-07-05,1934,7,5,5.811537010534814
1934-07-06,1934,7,6,12.82250423357484
1934-07-07,1934,7,7,7.281476452694589
1934-07-08,1934,7,8,13.876696616763356
1934-07-09,1934,7,9,9.569452848732379
1934-07-10,1934,7,10,0.758432616099394
1934-07-11,1934,7,11,2.687998230502822
1934-07-12,1934,7,12,5.172889757751642
1934-07-13,1934,7,13,3.3579731887819078
1934-07-14,1934,7,14,2.6137452254264106
1934-07-15,1934,7,15,7.986974085824614
1934-07-16,1934,7,16,21.75684540929645
1934-07-17,1934,7,17,10.406658046313966
1934-07-18,1934,7,18,27.249229780300272
1934-07-19,1934,7,19,11.814308030044725
1934-07-20,1934,7,20,2.190527388117953
1934-07-21,1934,7,21,3.2185445657156895
1934-07-22,1934,7,22,0.7637344598997575
1934-07-23,1934,7,23,6.838019893381007
1934-07-24,1934,7,24,26.5790294827117
1934-07-25,1934,7,25,22.343425643807446
1934-07-26,1934,7,26,1.4520136850436485
1934-07-27,1934,7,27,4.651804937491927
1934-07-28,1934,7,28,32.144523928081846
1934-07-29,1934,7,29,10.251641965777969
1934-07-30,1934,7,30,16.69163952877454
1934-07-31,1934,7,31,44.946001715683025
1934-08-01,1934,8,1,19.075355608292817
1934-08-02,1934,8,2,8.887063459864368
1934-08-03,1934,8,3,13.558056453638759
1934-08-04,1934,8,4,9.2031005847593
1934-08-05,1934,8,5,138.5530843571974
1934-08-06,1934,8,6,4.364504103415548
1934-08-07,1934,8,7,9.956960613517209
1934-08-08,1934,8,8,11.913088547137455
1934-08-09,1934,8,9,25.21146260520256
1934-08-10,1934,8,10,181.88206147306693
1934-08-11,1934,8,11,22.238288513048303
1934-08-12,1934,8,12,16.084018858103665
1934-08-13,1934,8,13,17.684204722269865
1934-08-14,1934,8,14,0.28399588351215715
1934-08-15,1934,8,15,49.89007180154459
1934-08-16,1934,8,16,28.071559074337824
1934-08-17,1934,8,17,133.70180572951773
1934-08-18,1934,8,18,26.738689667735642
1934-08-19,1934,8,19,12.15450865182655
1934-08-20,1934,8,20,2.2468069822605794
1934-08-21,1934,8,21,15.608067232403858
1934-08-22,1934,8,22,2.8955368884064225
1934-08-23,1934,8,23,2.3308904434029127
1934-08-24,1934,8,24,5.469577278620857
1934-08-25,1934,8,25,7.087137160900114
1934-08-26,1934,8,26,5.513387460043582
1934-08-27,1934,8,27,20.525971897522858
1934-08-28,1934,8,28,0.10861889189396884
1934-08-29,1934,8,29,53.498130762259365
1934-08-30,1934,8,30,8.088539951773807
1934-08-31,1934,8,31,30.850346117265275
1934-09-01,1934,9,1,127.46070273624133
1934-09-02,1934,9,2,1.463853115915353
1934-09-03,1934,9,3,7.977057228342577
1934-09-04,1934,9,4,0.3821367151125981
1934-09-05,1934,9,5,19.066792608765702
1934-09-06,1934,9,6,2.0272595985926083
1934-09-07,1934,9,7,16.23383696647581
1934-09-08,1934,9,8,5.1806913717256
1934-09-09,1934,9,9,19.623915735786873
1934-09-10,1934,9,10,3.196591771771886
1934-09-11,1934,9,11,1.1794135857548391
1934-09-12,1934,9,12,5.614280996298404
1934-09-13,1934,9,13,10.637593090677642
1934-09-14,1934,9,14,6.937295995242768
1934-09-15,1934,9,15,7.042684063320966
1934-09-16,1934,9,16,1.8943998587575386
1934-09-17,1934,9,17,22.884109930574116
1934-09-18,1934,9,18,9.478144746658623
1934-09-19,1934,9,19,137.6737845299284
1934-09-20,1934,9,20,0.9198537574714534
1934-09-21,1934,9,21,7.746587329891106
1934-09-22,1934,9,22,67.37837288946005
1934-09-23,1934,9,23,11.467688599424447
1934-09-24,1934,9,24,1.1485993849165232
1934-09-25,1934,9,25,5.960438283639287
1934-09-26,1934,9,26,12.600195092768544
1934-09-27,1934,9,27,11.985896571369917
1934-09-28,1934,9,28,2.2488317869841308
1934-09-29,1934,9,29,12.756201236715146
1934-09-30,1934,9,30,3.102981042198819
1934-10-01,1934,10,1,0.8785068016640157
1934-10-02,1934,10,2,0.1360740314106843
1934-10-03,1934,10,3,0.058004472318010786
1934-10-04,1934,10,4,0.009982703339632734
1934-10-05,1934,10,5,0.08512087720409026
1934-10-06,1934,10,6,0.29555863729699733
1934-10-07,1934,10,7,0.9401744457747131
1934-10-08,1934,10,8,0.19922245442127545
1934-10-09,1934,10,9,0.11753185221703613
1934-10-10,1934,10,10,0.109025962476154
1934-10-11,1934,10,11,0.5704901667388655
1934-10-12,1934,10,12,0.43863610527119146
1934-10-13,1934,10,13,2.299061790849701
1934-10-14,1934,10,14,0.204260537765036
1934-10-15,1934,10,15,0.2883975416749399
1934-10-16,1934,10,16,0.6701622898984387
1934-10-17,1934,10,17,2.879383750333907
1934-10-18,1934,10,18,0.3244520101750519
1934-10-19,1934,10,19,0.45717268763431884
1934-10-20,1934,10,20,0.9956296945807691
1934-10-21,1934,10,21,0.4175386344175906
1934-10-22,1934,10,22,0.7149950427304229
1934-10-23,1934,10,23,0.001315232036968727
1934-10-24,1934,10,24,0.45307129734215534
1934-10-25,1934,10,25,0.34128036146244595
1934-10-26,1934,10,26,0.04155445408958514
1934-10-27,1934,10,27,0.3383718154531659
1934-10-28,1934,10,28,0.6607490030116968
1934-10-29,1934,10,29,1.7734068037747288
1934-10-30,1934,10,30,0.05142771822457207
1934-10-31,1934,10,31,0.2403061890912508
1934-11-01,1934,11,1,0.3160246073181727
1934-11-02,1934,11,2,0.6625595022053717
1934-11-03,1934,11,3,0.4091267896936924
1934-11-04,1934,11,4,0.15981616090470627
1934-11-05,1934,11,5,0.0467347169448096
1934-11-06,1934,11,6,0.0005116287181978854
1934-11-07,1934,11,7,0.29420213698373154
1934-11-08,1934,11,8,0.16653043486493854
1934-11-09,1934,11,9,0.4255626627848238
1934-11-10,1934,11,10,0.469527938764203
1934-11-11,1934,11,11,0.20908058084623068
1934-11-12,1934,11,12,0.008061795379856984
1934-11-13,1934,11,13,0.4099871693991818
1934-11-14,1934,11,14,0.6443382011264099
1934-11-15,1934,11,15,0.04926437632403952
1934-11-16,1934,11,16,0.09084924931457121
1934-11-17,1934,11,17,0.2904565984062679
1934-11-18,1934,11,18,0.48760703396645116
1934-11-19,1934,11,19,0.31939068461574527
1934-11-20,1934,11,20,0.6727949939858715
1934-11-21,1934,11,21,0.970292739251059
1934-11-22,1934,11,22,0.19316774575170384
1934-11-23,1934,11,23,0.10717393188958389
1934-11-24,1934,11,24,0.5295698864718198
1934-11-25,1934,11,25,0.40316464497113275
1934-11-26,1934,11,26,0.042309948193240146
1934-11-27,1934,11,27,0.26286562552140286
1934-11-28,1934,11,28,1.5484253635173317
1934-11-29,1934,11,29,0.40268926429890123
1934-11-30,1934,11,30,0.1853647657972122
1934-12-01,1934,12,1,1.1877013070287743
1934-12-02,1934,12,2,1.5836360347313394
1934-12-03,1934,12,3,1.0612190682739633
1934-12-04,1934,12,4,0.8426274126475389
1934-12-05,1934,12,5,0.3185558181763352
1934-12-06,1934,12,6,0.17197691844779397
1934-12-07,1934,12,7,0.1188240890543746
1934-12-08,1934,12,8,1.0995118695030428
1934-12-09,1934,12,9,0.6909995031827723
1934-12-10,1934,12,10,0.16098208556198362
1934-12-11,1934,12,11,0.7737573835075398
1934-12-12,1934,12,12,0.46643633175861693
1934-12-13,1934,12,13,1.0500785113321938
1934-12-14,1934,12,14,1.3455157443945749
1934-12-15,1934,12,15,0.036804953869812036
1934-12-16,1934,12,16,0.013981964968164907
1934-12-17,1934,12,17,0.9840499526479405
1934-12-18,1934,12,18,0.008315397245966827
1934-12-19,1934,12,19,0.2800065349180727
1934-12-20,1934,12,20,0.45426102706231275
1934-12-21,1934,12,21,0.7022408100628914
1934-12-22,1934,12,22,0.026519545162294975
1934-12-23,1934,12,23,0.7787793250989171
1934-12-24,1934,12,24,0.3138792543890045
1934-12-25,1934,12,25,0.15458444834666762
1934-12-26,1934,12,26,0.29020212354998465
1934-12-27,1934,12,27,0.19965357123402935
1934-12-28,1934,12,28,0.41457317516235254
1934-12-29,1934,12,29,0.4927203615040591
1934-12-30,1934,12,30,0.32974116072896464
1934-12-31,1934,12,31,0.4716748885861417
1935-01-01,1935,1,1,0.5554860162295436
1935-01-02,1935,1,2,0.7073617154685222
1935-01-03,1935,1,3,0.3064541381915037
1935-01-04,1935,1,4,0.3662323749885259
1935-01-05,1935,1,5,0.44323321645226643
1935-01-06,1935,1,6,0.45957564691693464
1935-01-07,1935,1,7,0.49165581335793995
1935-01-08,1935,1,8,1.7200832131987145
1935-01-09,1935,1,9,0.5867818960975749
1935-01-10,1935,1,10,0.08645350136100897
1935-01-11,1935,1,11,0.177763897410568
1935-01-12,1935,1,12,0.08957994284491325
1935-01-13,1935,1,13,0.01735327099675634
1935-01-14,1935,1,14,0.17614202593263215
1935-01-15,1935,1,15,0.0008801851459659884
1935-01-16,1935,1,16,0.36952777626762184
1935-01-17,1935,1,17,0.39006026331321464
1935-01-18,1935,1,18,0.6969666769635771
1935-01-19,1935,1,19,0.33807399206043187
1935-01-20,1935,1,20,0.2337890803517046
1935-01-21,1935,1,21,1.288173335664631
1935-01-22,1935,1,22,0.8353509922234488
1935-01-23,1935,1,23,0.1512391020107943
1935-01-24,1935,1,24,0.2424129406684539
1935-01-25,1935,1,25,0.10040696380718703
1935-01-26,1935,1,26,0.43489771278682154
1935-01-27,1935,1,27,0.4046090142017974
1935-01-28,1935,1,28,0.05701924788537258
1935-01-29,1935,1,29,1.8322160967986059
1935-01-30,1935,1,30,0.019286290442455258
1935-01-31,1935,1,31,0.3709618713958916
1935-02-01,1935,2,1,0.03974206581670243
1935-02-02,1935,2,2,0.9916874147148698
1935-02-03,1935,2,3,0.20984271719438255
1935-02-04,1935,2,4,0.4767261130708459
1935-02-05,1935,2,5,3.6823475774148067
1935-02-06,1935,2,6,0.6964173471121862
1935-02-07,1935,2,7,0.4111799465852618
1935-02-08,1935,2,8,0.4587564895006973
1935-02-09,1935,2,9,0.9647855931147702
1935-02-10,1935,2,10,0.9116404609251342
1935-02-11,1935,2,11,1.0672187602134815
1935-02-12,1935,2,12,0.379973795366605
1935-02-13,1935,2,13,0.4937250379286025
1935-02-14,1935,2,14,1.0931027598876975
1935-02-15,1935,2,15,0.02037169450343959
1935-02-16,1935,2,16,0.007208891571839518
1935-02-17,1935,2,17,0.5223676164974637
1935-02-18,1935,2,18,0.08509861307428794
1935-02-19,1935,2,19,0.14699882048599447
1935-02-20,1935,2,20,0.9216108506452071
1935-02-21,1935,2,21,0.522588114261722
1935-02-22,1935,2,22,2.359092042193318
1935-02-23,1935,2,23,0.8114739813172629
1935-02-24,1935,2,24,0.48332090359187446
1935-02-25,1935,2,25,1.218922930324085
1935-02-26,1935,2,26,0.13621772440558075
1935-02-27,1935,2,27,0.6365330043816906
1935-02-28,1935,2,28,1.3018026347007725
1935-03-01,1935,3,1,0.9023487958892727
1935-03-02,1935,3,2,1.624860728425322
1935-03-03,1935,3,3,2.9684432000349688
1935-03-04,1935,3,4,5.545690486367096
1935-03-05,1935,3,5,5.662404950522988
1935-03-06,1935,3,6,3.696093165479912
1935-03-07,1935,3,7,2.438619414696854
1935-03-08,1935,3,8,0.07663152395603715
1935-03-09,1935,3,9,5.165883811675583
1935-03-10,1935,3,10,1.0296337281310168
1935-03-11,1935,3,11,7.788190135755361
1935-03-12,1935,3,12,0.00845886420924154
1935-03-13,1935,3,13,2.938628336745179
1935-03-14,1935,3,14,1.8292037449212029
1935-03-15,1935,3,15,1.6386269819092896
1935-03-16,1935,3,16,6.683248297619523
1935-03-17,1935,3,17,4.063928762505712
1935-03-18,1935,3,18,0.9949793419158091
1935-03-19,1935,3,19,2.0437692980831708
1935-03-20,1935,3,20,3.4139471772525702
1935-03-21,1935,3,21,2.8003865916655664
1935-03-22,1935,3,22,0.30837443830706296
1935-03-23,1935,3,23,2.5963557113205065
1935-03-24,1935,3,24,1.5542427556780498
1935-03-25,1935,3,25,4.6100137892971365
1935-03-26,1935,3,26,0.3883059781321755
1935-03-27,1935,3,27,3.6504742951473164
1935-03-28,1935,3,28,0.7224433675425463
1935-03-29,1935,3,29,2.2099663065246613
1935-03-30,1935,3,30,0.5309096311331207
1935-03-31,1935,3,31,1.1402608722240146
1935-04-01,1935,4,1,11.535432567720406
1935-04-02,1935,4,2,0.2126595659775828
1935-04-03,1935,4,3,0.28479184680952113
1935-04-04,1935,4,4,4.2658673675391015
1935-04-05,1935,4,5,1.918666181021956
1935-04-06,1935,4,6,3.987232479193166
1935-04-07,1935,4,7,8.347987705016692
1935-04-08,1935,4,8,0.2320802669703385
1935-04-09,1935,4,9,4.139991804084176
1935-04-10,1935,4,10,1.6016703524553657
1935-04-11,1935,4,11,2.2781867948933385
1935-04-12,1935,4,12,9.370858672949073
1935-04-13,1935,4,13,0.901325152591484
